datasyst_user,affiliation_id,name,qh,group,flemish,country_id,country_code2,country_code3
http://lifewatch-user-analysis-2023/user/fa74e280-7c73-4de6-973e-f432e1ec7d5a,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/bce98f67-1e1e-422e-8539-5cd20e42d312,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/509df69a-f624-4761-891d-6f65505d1e0a,https://marineinfo.org/id/institute/8576,RMCA Royal Museum for Central Africa,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Museum,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/a5eae898-ba96-4238-9f76-adb519f4bbe2,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/7322d840-3595-4616-8b07-06d114936085,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/48cd5864-dfd3-461e-b440-c2e1681616ce,https://marineinfo.org/id/institute/5443,INBO Research Institute for Nature and Forest,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/99a11201-77b7-46ac-9dae-db5d0373f476,https://marineinfo.org/id/institute/1883,Royal Belgian Institute of Natural Sciences (RBINS),http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/218e8c90-3f97-4443-9c6f-e2ee24900c23,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/eb200de7-ee6f-4747-90f5-85e3e901bf43,https://marineinfo.org/id/institute/12102,Catholique University of Louvain,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/University,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/5c9d6bcb-ffbd-4434-a316-62246ee8b318,https://marineinfo.org/id/institute/14552,De Rijke Noordzee,http://lifewatch.org/ns/Civil_society,http://lifewatch.org/ns/Non-profit_organization,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/bed01f10-2f7b-4445-94b8-5d2456e86717,http://lifewatch-user-analysis-2023/affiliation/d004325e-01cd-40b0-883c-cd18b41eb97e,LifeWatch BELGIUM,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/3e8723c0-03ce-4359-b569-359e9cecbe90,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/ddadeac9-285a-4047-abe1-9d06b18fdf4a,https://marineinfo.org/id/institute/1883,Royal Belgian Institute of Natural Sciences (RBINS),http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/dd4a17e2-4f2a-4cda-a5a1-91ce5838030b,https://marineinfo.org/id/institute/1883,Royal Belgian Institute of Natural Sciences (RBINS),http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/4fe64903-4c78-4e63-835d-5da049ec3542,https://marineinfo.org/id/institute/471,Ghent University,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/University,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/85c60c7a-bb38-42d1-83e9-c1d02ef4e5f5,https://marineinfo.org/id/institute/5443,INBO Research Institute for Nature and Forest,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/a534ab7b-5c6d-4518-8e69-6ce0b5a74cc1,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/2ffec7fe-973f-41f5-a1a7-528cb6d39ddd,https://marineinfo.org/id/institute/471,Ghent University,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/University,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/903d2eec-d8b0-4d8a-b6f7-e66a9e54c74a,https://marineinfo.org/id/institute/12,Hasselt University,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/University,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/2d270ee1-e2e5-4113-bae9-2e4bc8b98f24,https://marineinfo.org/id/institute/1441,European Marine Board,http://lifewatch.org/ns/Civil_society,http://lifewatch.org/ns/NGO,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AEU,,
http://lifewatch-user-analysis-2023/user/8689d5c2-8232-4958-b3f3-9d0a15cc19d0,https://marineinfo.org/id/institute/5443,INBO Research Institute for Nature and Forest,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/ffe9876a-0449-4bc3-bfb8-6c4f15002240,http://lifewatch-user-analysis-2023/affiliation/30482461-8749-4c78-98ee-0a2ba35f340d,Lotek,http://lifewatch.org/ns/Industry,http://lifewatch.org/ns/Company,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,
http://lifewatch-user-analysis-2023/user/1ccdbdf5-0688-4b8a-adfb-6eb145b49536,https://marineinfo.org/id/institute/146,Plantentuin Meise,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Museum,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/52b48910-8bac-4e00-a051-55f102a38293,https://marineinfo.org/id/institute/5443,INBO Research Institute for Nature and Forest,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/b244582e-5b96-484f-bb6d-9617dbc6b35a,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/e2a8b8b2-51a0-4c56-8acc-ccdfbf8cf62b,https://marineinfo.org/id/institute/1883,Royal Belgian Institute of Natural Sciences (RBINS),http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/b5439c90-3c50-4d70-83fc-b671ef2e0aff,https://marineinfo.org/id/institute/5443,INBO Research Institute for Nature and Forest,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/482a744b-3099-4ecd-a268-0363122787b8,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/1f6f5c93-05a3-4f96-b6ff-ec6385a21e8e,https://marineinfo.org/id/institute/471,Ghent University,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/University,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/a6045eaf-2586-47a7-a73c-cf6445683f3d,https://marineinfo.org/id/institute/1883,Royal Belgian Institute of Natural Sciences (RBINS),http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/347882ca-1493-4791-bd9f-fe62b71ba618,https://marineinfo.org/id/institute/6891,Flemish Government,http://lifewatch.org/ns/Policy,http://lifewatch.org/ns/Governmental_body,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/d9c784bb-0adb-48c0-a2dc-b96040c4a508,https://marineinfo.org/id/institute/1883,Royal Belgian Institute of Natural Sciences (RBINS),http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/7b12977d-5799-4de7-bf69-5dc62cc323d8,https://marineinfo.org/id/institute/5243,Province of East-Flanders,http://lifewatch.org/ns/Policy,http://lifewatch.org/ns/Other_public_authorities,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/976cb894-8848-4d96-9cc1-abdf395822cc,https://marineinfo.org/id/institute/8811,Deltares,http://lifewatch.org/ns/Industry,http://lifewatch.org/ns/Company,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANL,NL,NLD
http://lifewatch-user-analysis-2023/user/759dc3ce-1e46-4e2a-b851-26f317428733,https://marineinfo.org/id/institute/14103,Defensie,http://lifewatch.org/ns/Policy,http://lifewatch.org/ns/Defence,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/458ab1fb-4a38-4340-82c3-bf5fd4d264b8,https://marineinfo.org/id/institute/5443,INBO Research Institute for Nature and Forest,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/1aeed967-7069-4448-b8da-c144929c70a4,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/5c68267b-8f87-426e-aa49-131b14b66e56,https://marineinfo.org/id/institute/471,Ghent University,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/University,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/84dc7fe8-f3ac-460d-a98b-f41cdbb63497,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/e773c26f-dc96-4b9e-b5d6-5cc2a1de0d22,https://marineinfo.org/id/institute/1883,Royal Belgian Institute of Natural Sciences (RBINS),http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/ba8ace18-f8f1-4df1-ac64-cbadb3f751c3,https://marineinfo.org/id/institute/6891,Flemish Government,http://lifewatch.org/ns/Policy,http://lifewatch.org/ns/Governmental_body,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/2aa80842-f4a1-4ef5-9972-a035fb404335,https://marineinfo.org/id/institute/1883,Royal Belgian Institute of Natural Sciences (RBINS),http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/fa713e07-59e3-4e06-8a53-69bbd5bcbaf2,https://marineinfo.org/id/institute/471,Ghent University,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/University,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/b901b452-90dc-4895-8c74-01973c0d9ba7,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/7df91f60-6a8d-4df0-87c1-89b50be76304,https://marineinfo.org/id/institute/471,Ghent University,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/University,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/7572da05-f120-462e-9993-8f3c59ff62e8,https://marineinfo.org/id/institute/5443,INBO Research Institute for Nature and Forest,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/bbcb835e-fad9-4b2c-80a4-3f266121c5eb,https://marineinfo.org/id/institute/5443,INBO Research Institute for Nature and Forest,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/bac9dc2f-56e7-42b7-a7d6-ada1ba23c5b4,https://marineinfo.org/id/institute/5443,INBO Research Institute for Nature and Forest,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/d95847f6-90bf-477b-b826-2e69cac13f7d,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/03f0a743-fcb3-4cb1-9482-9a208527d9df,https://marineinfo.org/id/institute/1883,Royal Belgian Institute of Natural Sciences (RBINS),http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/a42cc404-f1ab-47e1-a47d-e2d66736af54,https://marineinfo.org/id/institute/5443,INBO Research Institute for Nature and Forest,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/7bd24328-ce56-4def-8506-a0c8da51ba50,https://ror.org/0482b5b22,"Brazilian Government, Ministry of Agriculture, Livestock and Food supply, Brazilian Agricultural Research Corporation",http://lifewatch.org/ns/Policy,http://lifewatch.org/ns/Governmental_body,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABR,BR,BRA
http://lifewatch-user-analysis-2023/user/7b2c12d5-5090-45e2-8296-c5017ae8e19e,https://marineinfo.org/id/institute/471,Ghent University,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/University,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/d3604704-9c22-4fbd-bbf4-5cfce3ff097c,https://marineinfo.org/id/institute/1883,Royal Belgian Institute of Natural Sciences (RBINS),http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/474f1e7d-bd32-4f94-a41f-55a5f1a674d2,https://marineinfo.org/id/institute/471,Ghent University,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/University,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/bee5e643-21f9-4c82-8404-be15b5a69b4f,https://marineinfo.org/id/institute/12102,Catholique University of Louvain,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/University,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/29c9116b-996b-4999-b384-1e9150195050,http://lifewatch-user-analysis-2023/affiliation/eedc2aab-2f2d-497f-ae0c-45205cbd7c40,personal,http://lifewatch.org/ns/Civil_society,http://lifewatch.org/ns/personal_interest,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,
http://lifewatch-user-analysis-2023/user/25792495-cf5f-4dce-8903-af31d8a5c221,http://lifewatch-user-analysis-2023/affiliation/eedc2aab-2f2d-497f-ae0c-45205cbd7c40,personal,http://lifewatch.org/ns/Civil_society,http://lifewatch.org/ns/personal_interest,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,
http://lifewatch-user-analysis-2023/user/b3b533bf-3e5f-44c7-87c8-a74fe4510bbb,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/da7d0e56-07c5-4699-9d9f-48b5b82ca021,https://marineinfo.org/id/institute/471,Ghent University,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/University,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/13036db3-a091-4965-bace-45eaf944f04c,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/c11b7272-5a97-48a5-bb26-bea94c6efd05,https://marineinfo.org/id/institute/1883,Royal Belgian Institute of Natural Sciences (RBINS),http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/25d2d22f-aa3a-45a1-9fa7-1135c07df612,https://marineinfo.org/id/institute/471,Ghent University,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/University,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/6d7f0e23-a1ce-4f5a-8011-7560b6fb5487,https://marineinfo.org/id/institute/471,Ghent University,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/University,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/b45f1b05-abe6-411b-8747-b70340e72f07,https://marineinfo.org/id/institute/4317,Institute of Tropical Medicine Antwerp,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/37e8bca2-ad03-466b-89b7-7d69c496ac25,https://marineinfo.org/id/institute/7403,Aristotle University of Thessaloniki - School of Veterinary Medicine,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/University,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AGR,GR,GRC
http://lifewatch-user-analysis-2023/user/17fddf67-ac50-4c85-a158-3e40a39ac3c6,https://marineinfo.org/id/institute/1883,Royal Belgian Institute of Natural Sciences (RBINS),http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/cf6449ec-ba50-4e03-9082-e81119971539,https://marineinfo.org/id/institute/1883,Royal Belgian Institute of Natural Sciences (RBINS),http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/44c4dd15-2413-4193-a2b1-d0daaf02c003,https://marineinfo.org/id/institute/471,Ghent University,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/University,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/c22e8eb1-9abc-46bd-b4b8-fea299427204,https://marineinfo.org/id/institute/5443,INBO Research Institute for Nature and Forest,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/eb86f11f-c305-4a8a-8ef8-51ba57d93123,https://marineinfo.org/id/institute/5443,INBO Research Institute for Nature and Forest,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/ef667156-a139-4319-a70f-1120df60ec18,https://marineinfo.org/id/institute/5443,INBO Research Institute for Nature and Forest,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/22e6589a-29d2-4949-9106-4b98edb4ba46,https://marineinfo.org/id/institute/8576,RMCA Royal Museum for Central Africa,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Museum,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/9051180f-f07a-4e84-a4fc-c0b8b82c9d4f,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/7618a598-633a-467e-bcb2-9d4eab016432,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/bd3eee41-3a65-41dd-82bc-79284f786e64,https://marineinfo.org/id/institute/1883,Royal Belgian Institute of Natural Sciences (RBINS),http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/64c87989-67c2-4c2d-8c37-a0732dc8d0e9,https://marineinfo.org/id/institute/7088,"Flemish Government - Department of Economy, Science and Innovation (EWI)",http://lifewatch.org/ns/Policy,http://lifewatch.org/ns/Governmental_body,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/b22d2ce4-3208-4f0e-8e56-3215a6197893,https://marineinfo.org/id/institute/1883,Royal Belgian Institute of Natural Sciences (RBINS),http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/6d580c65-e2e4-4f3a-82e1-03b9a1ac9b4c,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/00bd5200-6494-4711-ad4e-c4cf77449780,https://marineinfo.org/id/institute/4538,University of Antwerp,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/University,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/7f6abf49-2e14-4d68-9e8b-42b847cae60b,https://marineinfo.org/id/institute/5443,INBO Research Institute for Nature and Forest,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/5c6c7417-16f9-41d9-b2dc-418a2ff42c02,https://ror.org/011590k05,WWF,http://lifewatch.org/ns/Civil_society,http://lifewatch.org/ns/Non-profit_organization,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,
http://lifewatch-user-analysis-2023/user/163fdd7c-176e-46de-bedb-97ccca532592,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/d5faa0f2-437f-4d03-81c4-06aff66ff491,https://marineinfo.org/id/institute/5271,Province of Antwerp,http://lifewatch.org/ns/Policy,http://lifewatch.org/ns/Governmental_body,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/9a380ec6-6b71-4b71-b70e-fbd5b9ae1051,http://lifewatch-user-analysis-2023/affiliation/eedc2aab-2f2d-497f-ae0c-45205cbd7c40,personal,http://lifewatch.org/ns/Civil_society,http://lifewatch.org/ns/personal_interest,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,
http://lifewatch-user-analysis-2023/user/9f36429f-33ea-4590-aef3-b82c2f0c004a,https://marineinfo.org/id/institute/36,VLIZ Flanders Marine Institute,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/a64a894e-986c-44c5-90fd-f576b6e542be,https://marineinfo.org/id/institute/1883,Royal Belgian Institute of Natural Sciences (RBINS),http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Research_institute,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
http://lifewatch-user-analysis-2023/user/3ce46060-f7ee-4824-87ce-51a006fdf4ac,https://marineinfo.org/id/institute/146,Plantentuin Meise,http://lifewatch.org/ns/Science,http://lifewatch.org/ns/Museum,true,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,BE,BEL
