source,email_domain_end,email_domain_name,user_identifier,stand_institute,Unnamed: 0.1,Unnamed: 0,country_alpha2,country_alpha3,country_official_name,country_url,flemish,group,qh,MarineInfo_ID,ROR_ID,local_ID
3-users_lifewatch_by_group_kpi_2023-11-07,cat,irta,3-users_lifewatch_by_group_kpi_2023-11-07_847f0d9e-5d45-416d-a349-4b069c2af198,Institute of Agrifood Research and Technology (IRTA),2617.0,2617.0,ES,ESP,Kingdom of Spain,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AES,,Research institute,Science,https://marineinfo.org/id/institute/14449,https://ror.org/012zh9h13,22c7f37b-d369-44d2-83f2-5fe2480a1563
3-users_lifewatch_by_group_kpi_2023-11-07,cat,irta,3-users_lifewatch_by_group_kpi_2023-11-07_e9fd1b8f-30c6-4558-9d74-5ea56375f8a3,Institute of Agrifood Research and Technology (IRTA),2617.0,2617.0,ES,ESP,Kingdom of Spain,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AES,,Research institute,Science,https://marineinfo.org/id/institute/14449,https://ror.org/012zh9h13,22c7f37b-d369-44d2-83f2-5fe2480a1563
3-users_lifewatch_by_group_kpi_2023-11-07,it,irbimcnr,3-users_lifewatch_by_group_kpi_2023-11-07_f4d67fc0-d1ee-4e59-b96a-059ae7fdcd44,National Research Council (CNR) - Research Institute for Geo-Hydrological Protection (IRPI),1176.0,1176.0,IT,ITA,Italian Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AIT,,Research institute,Science,-,https://ror.org/0040zx077,3513dde4-b4e7-4f1c-a809-173fd7dea088
3-users_lifewatch_by_group_kpi_2023-11-07,ro,alpharmri,3-users_lifewatch_by_group_kpi_2023-11-07_f2ca2478-4490-4fba-a5ae-fcf12c6b70e4,National Institute for Marine Research and Development (Grigore Antipa),2649.0,2649.0,RO,ROU,Romania,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ARO,,Research institute,Science,https://marineinfo.org/id/institute/4408,https://ror.org/04bb70w76,b49fa2ea-c45a-427b-8e86-92e918238767
3-users_lifewatch_by_group_kpi_2023-11-07,it,unibo,3-users_lifewatch_by_group_kpi_2023-11-07_13b0d716-8766-44ec-b7b0-bf623a329ca0,University of Bologna,1196.0,1196.0,IT,ITA,Italian Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AIT,,University,Science,https://marineinfo.org/id/institute/3860,https://ror.org/01111rn36,fbb23f07-6f13-4bde-b9ac-7be22a96d861
3-users_lifewatch_by_group_kpi_2023-11-07,it,unibo,3-users_lifewatch_by_group_kpi_2023-11-07_8920b7f9-4a92-4609-aa00-0da2ad053257,University of Bologna,1196.0,1196.0,IT,ITA,Italian Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AIT,,University,Science,https://marineinfo.org/id/institute/3860,https://ror.org/01111rn36,fbb23f07-6f13-4bde-b9ac-7be22a96d861
3-users_lifewatch_by_group_kpi_2023-11-07,fr,obs-vlfr,3-users_lifewatch_by_group_kpi_2023-11-07_85c7edb6-bf17-472c-838a-2c08b66a3124,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,ca,ulaval,3-users_lifewatch_by_group_kpi_2023-11-07_e0151952-a8bf-4627-a574-c68af38d8303,University of Laval,408.0,408.0,CA,CAN,Canada,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ACA,,University,Science,https://marineinfo.org/id/institute/7217,https://ror.org/04sjchr03,305d104b-7431-4dfe-9e5b-ec469cca6333
3-users_lifewatch_by_group_kpi_2023-11-07,fr,ifremer,3-users_lifewatch_by_group_kpi_2023-11-07_1149a886-3469-405e-8235-6b7f65902fe0,IFREMER - DYNECO (Unité Dynamiques des Ecosystèmes Côtiers),,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,net,exadata,3-users_lifewatch_by_group_kpi_2023-11-07_c1061f3f-0361-4b6d-9af2-d2c4f0b47d02,Exa Data & Mapping Services,2608.0,2608.0,US,USA,the United States of America,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AUS,,International programme,Science,-,-,8305b26f-8687-4e08-abe4-4ed482527ad3
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_0a892d36-b348-46a1-838f-a98fe4df412c,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,de,gmx,3-users_lifewatch_by_group_kpi_2023-11-07_d140ba7c-3c2e-4a83-bfb9-cd4a19433900,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,ro,alpharmri,3-users_lifewatch_by_group_kpi_2023-11-07_4ab40f2a-4234-4907-a9d0-b637c69f0ca7,National Institute for Marine Research and Development (Grigore Antipa),2649.0,2649.0,RO,ROU,Romania,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ARO,,Research institute,Science,https://marineinfo.org/id/institute/4408,https://ror.org/04bb70w76,b49fa2ea-c45a-427b-8e86-92e918238767
3-users_lifewatch_by_group_kpi_2023-11-07,ro,alpharmri,3-users_lifewatch_by_group_kpi_2023-11-07_d50207e0-5e86-4d22-939d-4d59c2ae27b6,National Institute for Marine Research and Development (Grigore Antipa),2649.0,2649.0,RO,ROU,Romania,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ARO,,Research institute,Science,https://marineinfo.org/id/institute/4408,https://ror.org/04bb70w76,b49fa2ea-c45a-427b-8e86-92e918238767
3-users_lifewatch_by_group_kpi_2023-11-07,com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07_5019914a-fc5d-411f-9306-ff47e7c9db85,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,gr,hcmr,3-users_lifewatch_by_group_kpi_2023-11-07_52db37d9-0c33-4b08-9076-913d86c08154,HCMR (Hellenic Centre for Marine Research),983.0,983.0,GR,GRC,Hellenic Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AGR,,Research institute,Science,https://marineinfo.org/id/institute/1878,https://ror.org/038kffh84,86583682-8736-4d0c-b620-55c7e375a19d
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_cc3066c8-e91d-4400-a55d-73a156204116,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,fr,ifremer,3-users_lifewatch_by_group_kpi_2023-11-07_f6f3856d-64ab-4f43-a5c5-0f64d02fdc34,IFREMER - DYNECO (Unité Dynamiques des Ecosystèmes Côtiers),,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,no,hi,3-users_lifewatch_by_group_kpi_2023-11-07_e3f8fcee-778a-4615-9450-287338faf0f2,Institute of Marine Research (IMR),1483.0,1483.0,NO,NOR,Kingdom of Norway,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANO,,Research institute,Science,-,https://ror.org/05pnwvj86,252832fe-459b-44b6-a53d-9e3e99cc8ca1
3-users_lifewatch_by_group_kpi_2023-11-07,uk,cefasco,3-users_lifewatch_by_group_kpi_2023-11-07_c2505732-1970-48e5-bccd-d2696f9ee735,"CEFAS (Centre for Environment, Fisheries and Aquaculture Science)",2025.0,2025.0,GB,GBR,the United Kingdom of Great Britain and Northern Ireland,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AGB,,Research institute,Science,https://marineinfo.org/id/institute/4230,https://ror.org/04r7rxc53,509844ef-e141-4773-95bc-d1dd17423506
3-users_lifewatch_by_group_kpi_2023-11-07,au,museumvicgov,3-users_lifewatch_by_group_kpi_2023-11-07_1560b506-d972-49d7-a629-d8f86b8114e3,Museums Victoria,76.0,76.0,AU,AUS,Australia,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AAU,,Museum,Science,https://marineinfo.org/id/institute/5005,https://ror.org/04mf3mq37,19e495b8-641b-4b45-98f1-4cab136d0755
3-users_lifewatch_by_group_kpi_2023-11-07,com,star-oddi,3-users_lifewatch_by_group_kpi_2023-11-07_2656e0cc-d66e-489e-a850-0265dc296085,Star-Oddi,2634.0,2634.0,IS,ISL,Republic of Iceland,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AIS,,Company,Industry,-,https://ror.org/05mqxwn60,a1ff5e7d-4bce-49bd-98c7-5f0c03fd2a25
3-users_lifewatch_by_group_kpi_2023-11-07,be,profish-technology,3-users_lifewatch_by_group_kpi_2023-11-07_016d209e-b040-4d7b-a010-28875a835926,Profish Technology,2632.0,2632.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,,Consultancy,Industry,https://marineinfo.org/id/institute/14553,-,0512a7e3-0c0b-42ab-8178-812b5d75f691
3-users_lifewatch_by_group_kpi_2023-11-07,fr,sb-roscoff,3-users_lifewatch_by_group_kpi_2023-11-07_2a8f83cf-3ada-4514-a589-849de9edae75,Station Biologique de Roscoff,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_c6ebcb04-defb-4e6e-978a-7a74d2f9a541,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,pt,ipma,3-users_lifewatch_by_group_kpi_2023-11-07_4e5d2269-ccfb-484a-9d3a-6d530dffe43d,Portuguese Institute for Sea and Atmosphere (IPMA),1580.0,1580.0,PT,PRT,Portuguese Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3APT,,Research institute,Science,https://marineinfo.org/id/institute/12932,https://ror.org/01sp7nd78,4c863f4b-4175-4d3d-883b-a2afdc7b0e4d
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_c5d73310-f9c4-4ec0-aca2-b7ed328ce999,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,nl,derijkenoordzee,3-users_lifewatch_by_group_kpi_2023-11-07_57d1f57f-2c3c-42af-be19-99192cad2d11,De Rijke Noordzee,2515.0,2515.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Non-profit organization,Civil society,https://marineinfo.org/id/institute/14552,-,682bc804-9514-44d0-afb0-57f646fbac16
3-users_lifewatch_by_group_kpi_2023-11-07,nl,derijkenoordzee,3-users_lifewatch_by_group_kpi_2023-11-07_91c7d3ba-7fe6-4cc3-be92-7553b2fd9d9b,De Rijke Noordzee,2515.0,2515.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Non-profit organization,Civil society,https://marineinfo.org/id/institute/14552,-,682bc804-9514-44d0-afb0-57f646fbac16
3-users_lifewatch_by_group_kpi_2023-11-07,uk,cefastechnologyco,3-users_lifewatch_by_group_kpi_2023-11-07_7fd0fedf-9726-457a-8718-d30aa700ff12,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_931516d4-e796-4379-a743-44124e577525,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,nl,derijkenoordzee,3-users_lifewatch_by_group_kpi_2023-11-07_1541a1bb-813a-4af5-9c43-6e659b030087,De Rijke Noordzee,2515.0,2515.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Non-profit organization,Civil society,https://marineinfo.org/id/institute/14552,-,682bc804-9514-44d0-afb0-57f646fbac16
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_8d4e9372-081c-4f74-a537-7f00bb3d8027,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_63cf95ab-f803-480f-a3b4-e69b9d7f68ee,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,pt,ualg,3-users_lifewatch_by_group_kpi_2023-11-07_5cc8979f-9c52-47af-9826-95ffa40e75ab,University of Algarve,1585.0,1585.0,PT,PRT,Portuguese Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3APT,,University,Science,https://marineinfo.org/id/institute/5117,https://ror.org/014g34x36,e9208a86-d960-4f68-a2e7-d99e6644c100
3-users_lifewatch_by_group_kpi_2023-11-07,org,amnh,3-users_lifewatch_by_group_kpi_2023-11-07_7a7dcc61-0bd3-46bf-9fb8-c91097e23202,American Museum of Natural History (AMNH),2168.0,2168.0,US,USA,the United States of America,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AUS,,Museum,Science,https://marineinfo.org/id/institute/8810,https://ror.org/03thb3e06,edf3f245-cabc-4a3b-9c41-edea18ffd74f
3-users_lifewatch_by_group_kpi_2023-11-07,ru,mail,3-users_lifewatch_by_group_kpi_2023-11-07_6c41b4cf-2bd0-499b-b28a-49d45cfac2f7,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,fugro,3-users_lifewatch_by_group_kpi_2023-11-07_9f58ed3f-c44a-4df9-a8d8-d68a431412ad,Fugro,928.0,928.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,Consultancy,Industry,-,https://ror.org/054hq4w78,80a63053-3b48-486f-b2e3-d22e07ea86de
3-users_lifewatch_by_group_kpi_2023-11-07,edu,colorado,3-users_lifewatch_by_group_kpi_2023-11-07_e239e332-1165-4ce2-b2bf-9ec56a78bd21,University of Colorado,2411.0,2411.0,US,USA,the United States of America,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AUS,,University,Science,https://marineinfo.org/id/institute/4555,https://ror.org/00jc20583,0d6d05ad-ad76-4153-bbb0-ba5c813991fb
3-users_lifewatch_by_group_kpi_2023-11-07,it,unive,3-users_lifewatch_by_group_kpi_2023-11-07_d9715511-a01a-459d-a778-c8ce61b4657f,Ca' Foscari University of Venice,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,de,jacobsens,3-users_lifewatch_by_group_kpi_2023-11-07_5457c899-b059-4df9-b0b5-4af6754d59b5,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,pt,ualg,3-users_lifewatch_by_group_kpi_2023-11-07_f2dc73f1-a3d6-41be-ab40-dabb88eac891,University of Algarve,1585.0,1585.0,PT,PRT,Portuguese Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3APT,,University,Science,https://marineinfo.org/id/institute/5117,https://ror.org/014g34x36,e9208a86-d960-4f68-a2e7-d99e6644c100
3-users_lifewatch_by_group_kpi_2023-11-07,be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_7543a261-698c-4f43-8ba1-2f59bf8ee702,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,se,kau,3-users_lifewatch_by_group_kpi_2023-11-07_bcb0160f-09fb-41ff-bb59-642116a4ec4d,Karlstad University,1887.0,1887.0,SE,SWE,Kingdom of Sweden,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ASE,,University,Science,https://marineinfo.org/id/institute/14492,https://ror.org/05s754026,af160001-be25-42e9-8a4f-1037c4cb0fd6
3-users_lifewatch_by_group_kpi_2023-11-07,nl,nioz,3-users_lifewatch_by_group_kpi_2023-11-07_6950055a-ed63-4de0-bba3-dbcb0630c857,NIOZ Royal Netherlands Institute for Sea Research,1426.0,1426.0,NL,NLD,Kingdom of the Netherlands,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANL,,Research institute,Science,https://marineinfo.org/id/institute/397,https://ror.org/01gntjh03,9e9eb475-c81b-4f91-bdc0-c90eecb851d8
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_1fe518b9-6c98-439a-a01a-7842e4a75666,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,gr,iitdemokritos,3-users_lifewatch_by_group_kpi_2023-11-07_55970982-60b5-44f4-a917-3eda2b18d2d5,"National Centre of Scientific Research ""Demokritos""",989.0,989.0,GR,GRC,Hellenic Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AGR,,Research institute,Science,https://ror.org/038jp4m40,https://ror.org/038jp4m40,a38786cf-907f-41ba-b6e2-09304193b908
3-users_lifewatch_by_group_kpi_2023-11-07,fr,mnhn,3-users_lifewatch_by_group_kpi_2023-11-07_b4865d6c-8c37-4399-b524-ec3a03c3f06f,MNHN National Museum of Natural History,732.0,732.0,FR,FRA,French Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AFR,,Museum,Science,https://marineinfo.org/id/institute/4397,https://ror.org/03wkt5x30,d3c02001-d616-4e7c-a9bc-4c47f75c726b
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_e9cc18a3-5fec-4343-97c1-8baf4c65e8fa,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,org,nhm,3-users_lifewatch_by_group_kpi_2023-11-07_7af10d7d-103c-4f58-8adb-056cc16c55a0,Natural History Museum (NHM),,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,be_DISABLED,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_f5fc125b-26a3-449e-982a-617175896cf4,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,at,univieac,3-users_lifewatch_by_group_kpi_2023-11-07_49a8c61c-d9f0-42d1-9aa9-218f64383bfc,University of Vienna,135.0,135.0,AT,AUT,Republic of Austria,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AAT,,University,Science,https://marineinfo.org/id/institute/8721,https://ror.org/03prydq77,1ac473fe-2468-4f85-914e-bce1338e2a60
3-users_lifewatch_by_group_kpi_2023-11-07,be_DISABLED,ugent,3-users_lifewatch_by_group_kpi_2023-11-07_9d3fc67a-a973-42fd-989a-a946a281777c,Ghent University,185.0,185.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,University,Science,https://marineinfo.org/id/institute/471,https://ror.org/00cv9y106,374a6417-a31b-4ecd-a76d-9038141692c4
3-users_lifewatch_by_group_kpi_2023-11-07,pt,enautica,3-users_lifewatch_by_group_kpi_2023-11-07_bec23acb-a000-475d-bd74-2e28b5df6944,Início Escola Superior Náutica Infante D. Henrique,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,be,ilvovlaanderen,3-users_lifewatch_by_group_kpi_2023-11-07_06136ed7-4c2a-4163-a56c-852ffc79983c,"ILVO Flanders Research Institute for Agriculture, Fisheries and Food",213.0,213.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/5442,https://ror.org/05cjt1n05,3e28e922-018d-448f-8740-d242c100d81e
3-users_lifewatch_by_group_kpi_2023-11-07,es,dcaupv,3-users_lifewatch_by_group_kpi_2023-11-07_f0fa8cac-a03c-4c0e-a3d5-fa467e1f4a27,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,com;,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_04c6236f-e219-48dc-8366-d52cfcf7d34c,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,be_DISABLED,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_578359ab-bef1-4e65-9eed-6e8a30c3feeb,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_8d3d0593-7c4e-4ace-8a57-9ae07fc652c9,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,ca,dfo-mpogc,3-users_lifewatch_by_group_kpi_2023-11-07_70530889-83bb-4f82-88b3-e48a55f1c630,Government of Canada - Fisheries and Oceans Canada,364.0,364.0,CA,CAN,Canada,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ACA,,Governmental body,Policy,https://marineinfo.org/id/institute/4251,https://ror.org/02qa1x782,6117db77-e8cc-4847-967a-f644873803bb
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_a01fd623-a8ab-4c35-b4c1-0e4a0e1779b0,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,bv,3-users_lifewatch_by_group_kpi_2023-11-07_b9f549e1-bd0b-436a-a4d3-f06de0700a91,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,dk,itu,3-users_lifewatch_by_group_kpi_2023-11-07_fb9b9242-9c3d-408d-beef-bad41d1f2aef,IT University of Copenhagen,2648.0,2648.0,DK,DNK,Kingdom of Denmark,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ADK,,University,Science,-,https://ror.org/02309jg23,737996c2-44e2-4e77-b1ca-ef8e82b08a8d
3-users_lifewatch_by_group_kpi_2023-11-07,com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07_3589ee6b-3e26-4c73-a6a8-25513b0381db,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,be,ilvovlaanderen,3-users_lifewatch_by_group_kpi_2023-11-07_07a1cd08-4081-41a0-b25c-cb481f637952,"ILVO Flanders Research Institute for Agriculture, Fisheries and Food",213.0,213.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/5442,https://ror.org/05cjt1n05,3e28e922-018d-448f-8740-d242c100d81e
3-users_lifewatch_by_group_kpi_2023-11-07,se,lnu,3-users_lifewatch_by_group_kpi_2023-11-07_13169276-fd2b-40f4-a56b-a486c0ba1dda,Linnaeus University,1889.0,1889.0,SE,SWE,Kingdom of Sweden,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ASE,,University,Science,https://marineinfo.org/id/institute/12864,https://ror.org/00j9qag85,58653918-a1ef-41a2-8a3e-53b978f2c9fc
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_b6e1593a-b409-4005-820d-79fcca705b67,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_9fc578a5-e715-4c26-938e-85668df91791,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,cat,e-campusuab,3-users_lifewatch_by_group_kpi_2023-11-07_7cc1aa04-acea-47fc-a9c2-43e2a0334808,Autonomous University of Barcelona (UAB),1783.0,1783.0,ES,ESP,Kingdom of Spain,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AES,,University,Science,https://marineinfo.org/id/institute/4514,https://ror.org/052g8jq94,5ad60f05-4f05-42a4-beaa-8074e49febc9
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_3f2585d4-7fbd-4e01-8a46-979ba95a57b4,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,au,utasedu,3-users_lifewatch_by_group_kpi_2023-11-07_f2951680-cc8e-4693-af92-7569565bfe91,University of Tasmania,104.0,104.0,AU,AUS,Australia,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AAU,,University,Science,https://marineinfo.org/id/institute/9658,https://ror.org/01nfmeh72,d27a3fff-1e7f-4efe-95ea-ace068b1ac35
